,sim_id,f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,rank
418,8997642950,0.0,0.0,109652.0178000006,1029248.1847999996,-0.0162968686664506,0.1201143050185027,0.2035072203130674,0.5353660600248009,0.486315014130228,0.4704702574294527,0.1183916960335425,0.4739838356357738,-1.6171798879957588,-0.8110686741268518,0.5527311505144221,0.0550658429747997,-0.0308325170291857,0.3423919500545865,0.6394168720722825,1.032584032672304,3.8012812622195793,-1.5478998620376854,-0.0095428497946095,0.0256732684292857,7
419,3726864721,0.0,0.0,118016.18979999842,1030527.0768000009,-0.0214477826594131,0.1194324134120976,0.2037439882808767,0.5276976123773429,0.4788138060341488,0.4705093040556268,0.1267644951685754,0.475212086650186,-1.616511568224721,-0.8107143876761778,0.5540599208378963,0.0331751983871407,-0.0289275048308828,0.3411589830080566,0.6939338668856208,1.0338186018867048,3.811325312369945,-1.5392288911140242,-0.0121385172425298,0.0255764704213399,7
420,788337333,0.0,0.0,112507.24230000004,1040453.637700001,-0.0267126692438679,0.1192557563945231,0.206077699487502,0.5304852148565553,0.4722315763215281,0.4469248150895277,0.1150114413648058,0.4739843784610635,-1.617832080419611,-0.8110587633337553,0.5540285399278124,0.069775576729894,0.0821090779233394,0.3707044485295724,0.1649011146597079,1.0336748302551668,3.8037428885106,-1.5568000495179,-0.0094736527175492,0.0303241990387686,7
421,686036326,0.0,0.0,112507.24230000004,1040453.637700001,-0.0267126692438679,0.1192557563945231,0.206077699487502,0.5304852148565553,0.4722315763215281,0.4469248150895277,0.1150114413648058,0.4739843784610635,-1.617832080419611,-0.8110587633337553,0.5540285399278124,0.069775576729894,0.0821090779233394,0.3707044485295724,0.1649011146597079,1.0336748302551668,3.8037428885106,-1.5568000495179,-0.0094736527175492,0.0565253426195049,7
422,3102012822,0.0,0.0,162801.20839999977,1027034.6547,-0.0240127709596678,0.1203638767378756,0.2030141886471295,0.524765406749751,0.4745811718377288,0.4704702574294527,0.1183143187249608,0.4740053194667316,-1.6175766607236348,-0.8111044895008963,0.5537094540968576,0.0272704774672279,-0.1570673675909755,0.4020718478325827,0.1649011146597079,1.0331830526850236,3.8012858394628295,-1.536625584817609,-0.0125722824334498,0.02076628896287,7
423,3788342929,0.0,0.0,204210.08879999968,1051523.7744999998,-0.023458570843074,0.1185583610813938,0.2086443619407336,0.5299049476078298,0.4750365677940219,0.4484444493515347,0.1146915744421382,0.4739720837207852,-1.6175847295424697,-0.8110629379722968,0.5543618196664314,0.0374555395927215,0.0818600015830377,0.6030139589647602,0.1592784498377783,1.0328221780571192,3.799656096781503,-1.5446015780428566,-0.0126071324983983,0.0294533137235135,7
424,4153035163,0.0,0.0,108044.75410000108,1053098.8777838051,-0.0222266598516408,0.1182372533679072,0.2089562253028307,0.4692034561613176,0.472059901601682,0.4219417303545367,0.1152739342024712,0.4719855686439187,-1.616958402582535,-0.8110822045276743,0.552878733914104,0.0224838542408231,-0.0287215970614198,0.6030139589647602,0.1806265412238922,1.0292751704261531,3.811335447272143,-1.5500551569281644,-0.0120852044079177,0.0254695361774981,7
425,1044440398,0.0,0.0,96190.717699999,1053247.628600001,-0.0170735288625586,0.1175009236228281,0.2090775416159371,0.5305316050287607,0.4747935214242902,0.4491080211120561,0.1180899551267458,0.4739860536179043,-1.6175766607236348,-0.8110587962355078,0.5540285399278124,0.0704390257889822,0.1807942413843086,0.386129332447304,0.1649011146597079,1.032873894464145,3.80362535965894,-1.535070332024712,-0.012085850190099,0.0210799862900851,7
426,9844594678,0.0,0.0,165988.6394000015,1059877.1668999998,-0.0163314119025949,0.1173650391580383,0.2105824971728678,0.5304855249373558,0.4747934271939752,0.4485677751497144,0.1124365129446156,0.4738812195039769,-1.617599311070562,-0.8110584452713199,0.554023382743908,0.0711454714947708,0.0127893138664691,0.369045514091552,0.1686662366292505,1.0328576897857067,3.8056041889145273,-1.5390062622078369,-0.011929839784708,0.0257679538707722,7
427,1946835710,0.0,0.0,96609.70730000128,1066060.4217000003,-0.0189567762561072,0.1160142129003698,0.2120034195872702,0.5304855170063039,0.4744507363056995,0.47216914803124,0.1151619622606097,0.4738771795136269,-1.6176104567795722,-0.8110622812512324,0.5543503633994152,0.038781284869788,0.0819732601112318,0.3374191790271553,0.1681928847777816,1.032857829751666,3.803694250013705,-1.5389949272574617,-0.0120856821952904,0.031584650852347,7
428,2708349859,0.0,0.0,174115.65300000005,1069483.2790999992,-0.0191842892957084,0.1154900423714591,0.2127802850177451,0.5304855126176736,0.4661523440749318,0.4476660066270275,0.1149465048767585,0.4738812083934586,-1.6176104567795722,-0.8102925208975904,0.5543503633994152,0.0713806765159041,0.0819732601112318,0.3374191790271553,0.1686662366292505,1.033803762801762,3.8036936037594296,-1.5390062622078369,-0.0120852487247277,0.0259964276850985,7
429,5736836447,0.0,0.0,85490.76790000021,1070840.8933,-0.0181814106231106,0.1140825481886189,0.2130628675045851,0.5162946868534483,0.4748619530845748,0.4704702574294527,0.1153335282109015,0.5057803083964957,-1.6171795368426227,-0.8110950882076677,0.5543480889494763,0.053409149572482,-0.0297245755430371,0.5525614077272738,0.1667218218627439,1.0328292710815743,3.801098251947066,-1.5413663712110282,-0.0120852053004994,0.0291306079504208,7
430,4164211207,0.0,0.0,114951.74810342782,1044433.281519315,-0.0202451916246101,0.1192166848482818,0.2070232833127514,0.4722714160850221,0.4781231669539326,0.3804559294567733,0.1210718515571324,0.4739565494143702,-1.6112147689867815,-0.8110593742662714,0.5526735166794683,0.0395069224419216,-0.1101153374518572,0.5734040285008722,0.6722495863755804,1.0090342954371536,3.8092162805116985,-1.5295547670308611,-0.0071716061795778,0.0255798695063203,7
431,6136341777,0.0,0.0,78585.91270000092,1073069.0415999996,-0.0186167773446505,0.1140357268591862,0.2135794896931733,0.4565631473127478,0.4719956637775889,0.3902021640450006,0.126178822136489,0.4740599739741983,-1.616962643019651,-0.8291697981832409,0.5538117816555084,0.049533840652046,0.1009792704100939,0.4268317502805609,0.66000784508242,1.031607434336644,3.889934703606435,-1.5291025977865578,-0.0120849312645188,0.0255820615355331,7
432,1053045913,0.0,1659.0000000000582,16907.417400000035,642848.5652000002,-0.0009862396100499,0.1404002743387358,0.0951698585098124,0.4354618719503987,0.4359706925970406,0.9452530230258755,0.7677098233959906,0.2286711084916136,-0.571432753068111,1.3908725377921212,1.663724603045186,0.1000579720329954,-0.0581291245331699,-0.7642787356669534,-0.3382905366142548,1.0081123785144637,4.917512459020794,0.4922641440113016,-0.914705316511772,0.0295206987578631,8
433,3475202878,0.0,1722.0,13938.647200000009,624273.5674999999,-0.0011387773237902,0.1435683803742267,0.088769962477786,0.346688053560693,0.4394103371628401,0.9452528120864732,0.7699618020494443,0.2286522114229653,-0.5717727382106206,1.416023853263216,1.6637168817628905,0.0916704882784699,-0.1186045931417766,-0.7651630645289821,-0.3393401336393124,1.0087248471222,4.9951589387592215,0.7757234714848174,-0.9046066664231632,0.0298494436192876,8
434,6168983984,0.0,13580.227399999916,204493.4232000002,1011776.6602000004,-0.0284399561135694,0.1203198827961748,0.1993831677133402,0.5282972007233673,0.4788204951502993,0.4461348571651995,0.1151831238886394,0.4739730091575804,-1.616494395286192,-0.811060120646826,0.5540299143580225,0.0229868303706996,0.0766666868479021,0.3424600070394793,0.1589326401615653,1.0338186018867048,3.8033700252328826,-1.6139851250687658,-0.0120879385784351,0.0223313497595589,8
435,4923532238,0.0,0.0,194896.5031999997,1051605.6256,-0.0192559735717438,0.1165314396274976,0.2086756190523215,0.5304855126176736,0.4749042052048807,0.4496993073241626,0.115160891523225,0.4739817412164122,-1.61757686017379,-0.8110622217730452,0.5543503633994152,0.0711454714947708,0.0819732601112318,0.3689472248665849,0.1686662366292505,1.0328581488964206,3.8036728689360735,-1.539011918387845,-0.0121429880332574,0.0294563392017462,8
436,5890519570,0.0,0.0,125427.92970000104,1113165.592999999,-0.0196079372447033,0.107352092303423,0.2225113635262423,0.5287558928988533,0.4747927315473164,0.4755932110869393,0.1153233875198526,0.4738807666323333,-1.6175875672471605,-0.8110127031125712,0.5540372158224437,0.0259251291093544,0.0920661482095014,0.3432399719980025,0.1669278923791438,1.0338051413069895,3.8037861820493046,-1.5357067310815518,-0.0121385172425298,0.0257572207411212,8
437,9876153836,0.0,0.0,118786.66849999852,1033540.2288000009,-0.0253707690999795,0.1184604205766803,0.2045087447190894,0.5352967445683322,0.4779105453558536,0.4703959264747709,0.1157780875696656,0.4885794778146193,-1.6171795368426227,-0.8116980219634333,0.5523217510340491,0.0285486019825224,-0.0289275048308828,0.3405477751814751,0.3823363278797773,1.032584032672304,3.8012792979338896,-1.5413663712110282,-0.0121347930659612,0.0111514495448018,8
