f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,parent_id
0.0,0.0,149733.88229999924,990405.6940000008,-0.0214900864400064,0.1128099458971445,0.1943127897453103,0.5282910619522108,0.4844518365945444,0.46707348942797,0.114096500144412,0.4699522104330339,-1.6155878767006868,-0.81271739098505,0.5615020524926527,0.0282706693815915,0.0771935052599237,0.3385529467248548,0.1671611451799243,1.0207226811294643,3.764047983694145,-1.5533648756155516,-0.0120380113402371,0.0219135031791916,9746444936
0.0,30726.51300000021,218144.926,871488.7379999998,-0.0315678279558134,0.1001450615595451,0.1641632829422763,0.5274209903701351,0.4713526712841214,0.4707726425019617,0.11441864024744,0.4725187563877721,-1.5903476555593552,-0.8078174115238922,0.547856511493421,0.0282558185598506,0.0775158159564857,0.3374474671471478,0.168627068773456,1.0349877090662174,3.8153230240359535,-1.5419098123718584,-0.0121091448793757,0.0216919561701104,5616788657
0.0,0.0,98773.86580000004,947603.1085,-0.0186458587736339,0.0995266490987087,0.1837513371975623,0.5279897084261438,0.4764458373744006,0.4660867944411964,0.1143608614277225,0.4676752273542191,-1.617709686924437,-0.8007972196693584,0.558135648941649,0.0285796292751911,0.077489222931925,0.3336332480380782,0.16869095799826,1.0473827788083565,3.8154425059733086,-1.5325591026719323,-0.0121145857031151,0.0265772139112124,5199151319
0.0,0.0,100392.66560000204,944810.7191,-0.0184397161763624,0.0857858351121176,0.1830776172356389,0.5259218558769849,0.4763919720815093,0.4704025786309562,0.1249165519357225,0.4785087291199782,-1.6273374309330824,-0.8162813186011542,0.5520292296312725,0.0257274590209323,-0.0308778176584646,0.2221609628774782,0.1556368214548792,1.0229892224523227,3.860672759149317,-1.540258609000308,-0.0121820622006876,0.0165536833597768,1123944000
0.0,0.0,100476.00920000044,971241.835,-0.0134357733016025,0.1079144888626573,0.1896327557016766,0.5293551603966286,0.4783663546404807,0.42751899833717,0.1165155272495823,0.4809249757549474,-1.619176941250433,-0.8264327609663927,0.5541839825468314,0.0258368723361261,-0.0341716531860892,0.2147998771390232,0.1556354967013861,1.0349457646308842,3.822100575495488,-1.5478558822758035,-0.0119576053555636,0.0173993931942074,5002908266
0.0,0.0,117971.66080000123,956324.6186999998,-0.0241898935595748,0.1098517605368931,0.1859333783015662,0.5322983235795402,0.4697552922122648,0.4638674104440214,0.1130758336483705,0.46586273052075,-1.6322515520214005,-0.8242028618582427,0.5545985366138099,0.0284837332428933,0.0772987650670219,0.3366721630112753,0.168903053844868,1.0454418588075618,3.8434113967450343,-1.544849174850616,-0.0120551656646529,0.0266069963360868,5199151319
0.0,0.0,101614.6557000006,969816.0322999998,-0.0188891142970605,0.0995943132358845,0.1892589564078932,0.5259633680778956,0.4775503223110151,0.4517644508158392,0.1179760090486297,0.4803957178035563,-1.634960785983044,-0.8091078330149668,0.5517452085763506,0.0719659384957764,0.1849810809713196,0.2342379391772168,0.6643276043658078,1.0178290274162398,3.855050264949397,-1.564355479741645,-0.0122724078254464,0.0295737032709314,4791476502
0.0,17569.744700000098,139378.82550000038,877678.5841000003,-0.0194671028016271,0.1053311284181632,0.1657753870630325,0.55418042272788,0.4699123971932399,0.4821565523081898,0.1171604951229175,0.4916299294975402,-1.6162105280932897,-0.8080428408864144,0.5405750113031966,-0.4062320963061415,0.0909652185468101,0.7070451210598317,0.3738102974662018,1.014825818645027,3.82763535885022,-1.4153050354895202,-0.007494420545884,0.0209145399863898,4636711049
0.0,14239.788999999932,186799.6047999997,953985.1888000008,-0.0280162269232271,0.1127068000976811,0.1853651162091603,0.5310341915576583,0.4791627181136993,0.446023389754097,0.1176922473015668,0.4741107782207461,-1.6049656398463603,-0.8079388647957602,0.558478154180161,0.0721947550072269,0.1892852191074986,0.233048725817898,0.6605297969990929,1.0338969592595086,3.792570419611274,-1.561940779220946,-0.0120680108586438,0.022143786298632,1069948469
0.0,0.0,94863.445200001,972255.1502,-0.0184869705609097,0.1064791337566308,0.1898684908743841,0.5281005909544155,0.4740538792142976,0.4459981071188083,0.1201732093378385,0.4622724007534105,-1.632693083769867,-0.7993297961948167,0.5602792621332137,0.0725833308037723,0.185724849152484,0.2309403022571176,0.6681973141316931,1.0129392195215876,3.798357065132663,-1.546709876152677,-0.0121628018430695,0.011842636606847,1254785854
