sim_id,f1_2008,f2_2020,f3_2022,f4_terminal,f5_annual_worst,dollar_ret_1p,dollar_ret_6p,dollar_ret_13p,dollar_ret_26p,avg_eps_1q,avg_eps_2q,avg_eps_4q,avg_eps_8q
6846745567,378119.21293258667,45615.11746788025,0.0,1407186.2091379166,-0.02156817926984711,0.6266316046920312,0.8565876215628987,0.8063874750441464,0.5982592415303879,0.08854471041608104,0.017206704698846033,0.0689952368023739,0.20017882723801428
8401860705,499251.08512210846,47584.15709400177,0.0,1411758.7382836342,-0.021596247926183865,0.6192272312098859,0.856521428820129,0.7898140953882621,0.5991759986914127,0.07077145941664768,0.011685797365287619,0.07422997583649811,0.2311260897287674
4467973172,368711.7248558998,47723.475481033325,0.0,1416777.938009739,-0.021515342257378944,0.6303388038134292,0.853616546331077,0.8026177636529644,0.5952578437380746,0.07401144886052971,0.013163753468987327,0.07738509334740527,0.20339423479940624
7507126623,288332.37513923645,48485.32839298248,0.0,1403576.1129989624,-0.02148102516840833,0.6303388038134292,0.853616546331077,0.8026177636529644,0.5952578437380746,0.06980243642617355,0.016409675706530978,0.0710914000832738,0.2384272639385504
1238544215,384246.35983133316,47687.25091648102,0.0,1386252.2214078903,-0.021502045056369545,0.6208827440735912,0.8577380161876664,0.7920942190639557,0.5972068852423708,0.07078556975675274,0.01695120225263415,0.07229423323914914,0.22853971047620888
5475806242,372834.9156475067,47542.82674598694,0.0,1403591.5906319618,-0.02148371158213047,0.6303388038134292,0.853616546331077,0.8026177636529644,0.5952578437380746,0.0740911228892325,0.013543886190635623,0.07828050014771049,0.19772587677176132
8035387734,374315.34185552597,48060.07466220856,0.0,1414109.1782460213,-0.02174427194709727,0.6303394507471952,0.8495675906994976,0.7962123588960389,0.5963463564196463,0.07334190895580565,0.016818697159809767,0.07599410065653783,0.20354640808076804
452229637,516185.3780465126,46758.278290748596,0.0,1398514.4112997055,-0.021744163556924212,0.6243213850227334,0.8535555384710143,0.7862524773088371,0.5962649018157322,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
9341538583,344116.9524946213,54668.74699020386,0.0,1352059.1087498665,-0.02199149167548109,0.6300253323072406,0.8508943119142651,0.7971907274696379,0.596113660027675,0.07747571979225017,0.017207487116786224,0.07455236698856339,0.24033436700315672
6732285769,296786.2700972557,56472.75140762329,0.0,1390829.0104737282,-0.021534633608501608,0.6303792919529926,0.8492540125301701,0.795674463970607,0.5964375757480925,0.07089922782900547,0.012266505196862752,0.07419672846720672,0.22960382743409544
2451815469,377422.7504477501,47548.60144519806,0.0,1420370.3038635254,-0.021513470845205163,0.6229351693716382,0.8535497981371588,0.7860451488387054,0.5961746605097203,0.0720998023413535,0.017338668088300337,0.07386919694791468,0.2162848394789566
3036113768,470221.2365345955,46737.278290748596,0.0,1396558.3450865746,-0.021837248252564945,0.6266316046920312,0.8565876215628987,0.8063874750441464,0.5982592415303879,0.07511272650882173,0.01797346202936681,0.0752724047084396,0.21670988542228142
4668125159,350521.90836954117,47536.37454319,0.0,1413757.5638756752,-0.021505723371465946,0.6229344281558558,0.8535639689111453,0.7860659232930391,0.5961709405844599,0.07539454307541431,0.01796968521754437,0.07458981780491485,0.20498017613950192
7027168114,372088.68171977997,48097.9455537796,0.0,1425028.1990189552,-0.021475440359582376,0.630496323262112,0.8536855043965726,0.8025613013551893,0.5952666916804048,0.09004665514015163,0.012809708171793001,0.07277344146182912,0.18750245998005197
9666160798,364147.75226688385,47652.410345077515,0.0,1411161.5638237,-0.021494734667205306,0.6198470844698133,0.8624250590989497,0.7985011630801931,0.5976968039277958,0.07584559171639715,0.013078533812622991,0.07673964097565755,0.20228424560652647
5435068991,372822.59127378464,47529.354393959045,0.0,1410158.0195555687,-0.021653665334960603,0.6324561240262891,0.8542265111807498,0.800813336243821,0.5955110272680711,0.09004665514015163,0.012809708171793001,0.07277344146182912,0.18750245998005197
6367984769,379630.2353477478,47748.72305011749,0.0,1427556.5670948029,-0.02150136932299529,0.6229277996697553,0.8537577314258793,0.7863707973556212,0.5961256136666925,0.07597367162256587,0.012893861161290186,0.07622317421472542,0.2050350191450408
2888095118,374388.64458465576,47732.2944726944,0.0,1436403.0010147095,-0.02171673093283788,0.6303403613066719,0.8494053965495669,0.7959548397775869,0.5963901141467737,0.07367418210928635,0.018158224580309495,0.07481533065136717,0.20556641183012428
4271245297,297770.8845362663,47547.073578834534,0.0,1416217.6934404373,-0.021501731132234414,0.630679735964615,0.8492399752085429,0.7953365143223473,0.5964935809538104,0.07337937874382561,0.01789340880942019,0.07418447161254418,0.21015231530726353
2550916676,402925.10390233994,47749.05981636047,0.0,1409736.1437597275,-0.02147955501182308,0.6205798007708474,0.8554374336555064,0.7884387182600436,0.5980809403572682,0.0808500040607878,0.01388383936382633,0.08085528964687713,0.20783170933894046
8753702278,376541.90760850906,47595.890498161316,0.0,1428158.8327326775,-0.02152566728332539,0.6231547084009715,0.8536467858046703,0.7859654260901803,0.5961869740230121,0.07304046328487578,0.018136314926548235,0.0750741695155381,0.205888294539802
759532662,382605.06099796295,47533.65484046936,0.0,1397306.9274249077,-0.021729093870484162,0.6303392589337826,0.8507680907166775,0.7981115371583933,0.5960236165301954,0.07448083964667639,0.013311231106734845,0.07766641942421758,0.20043118914006225
7936232311,366464.1083393097,47527.868918418884,0.0,1430317.7265048027,-0.02146615590516099,0.6268607624231415,0.8524361360573343,0.799579737871279,0.5994150416073181,0.07287552298221969,0.018060929061510293,0.07474188515094847,0.20817669279517165
9568371930,371233.17526483536,46833.93960571289,0.0,1399410.610959053,-0.021648629325308533,0.6192942898985646,0.8621022323773115,0.7987940009681826,0.5976674174318011,0.07035751244365594,0.015346067158298698,0.07225984875174618,0.23369419800526958
3500853622,518589.07458257675,48060.07466220856,0.0,1399177.100399971,-0.021694169696210297,0.6303396742466437,0.8481687777175834,0.7939994516321214,0.5967224103477469,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
3212671319,379042.17236852646,48060.07466220856,0.0,1413845.8412480354,-0.021578365152037593,0.6192263313597137,0.8621533089501217,0.7987236698705631,0.5976619359304441,0.07540082742301227,0.013459767732935207,0.0778471899970288,0.19684737716307418
5708307311,374733.6932659149,47707.05981636047,0.0,1412034.8743891716,-0.021525485391611143,0.6282418344828915,0.85213328031517,0.7997447914462444,0.5978066586240999,0.07060433275299213,0.01685137383097465,0.07207249538283383,0.2303624444923386
1308806584,386152.9500031471,47566.54571247101,0.0,1407637.40457201,-0.021470308904359636,0.6303388038134292,0.853616546331077,0.8026177636529644,0.5952578437380746,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
3190571136,384424.87650585175,53816.935373306274,0.0,1422767.4886369705,-0.021509008454575262,0.630398662959812,0.8482092487969388,0.793992541032445,0.5967300158503545,0.07181556211965033,0.011780968711436477,0.07424152383948424,0.22822041640091245
3236815258,453185.17809677124,55038.458658218384,0.0,1406324.2246289253,-0.021542171305334423,0.6307391397650352,0.8481858340844719,0.7936066221444591,0.5967872720260067,0.0717962315130544,0.011667680019224708,0.07394714856829032,0.23003913106108104
3396070394,389335.23070669174,47594.36263179779,0.0,1392095.235466957,-0.021506381032801336,0.6296910366365166,0.8484721941732657,0.7930368759732951,0.5967195853448616,0.07634099305836146,0.0134180381924736,0.07752148877294464,0.19624749505532685
2147824452,309846.96628952026,48285.09610271454,0.0,1398866.3524942398,-0.021656093359791462,0.6303397036636014,0.8479846662010844,0.7937081891706635,0.5967719064990431,0.07418868679639694,0.011871112683993275,0.07552364780561328,0.23626366187327277
4140472050,376897.3321480751,48060.07466220856,0.0,1388419.234843731,-0.02195161222118125,0.6315350683317615,0.8537435250142293,0.8015614330316527,0.5954316797385154,0.07514026282908663,0.013315635460057672,0.07825380706045114,0.20526695141682166
3889046318,361286.35031843185,47110.11167240143,0.0,1406158.4563350677,-0.02148926708594301,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.07416353121531755,0.013514685505102887,0.07827582605247363,0.19763684641090942
6895411530,457849.0223054886,47674.7072763443,0.0,1430710.19658041,-0.02156891336357758,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.06975589054384877,0.016351150244671035,0.07104666895500181,0.23891067495458776
31648541,372461.18166160583,54689.74699020386,0.0,1390818.7321310043,-0.021510942815949563,0.6287987651549807,0.8492026098907259,0.7945747147195572,0.5977155659174085,0.08471343070474346,0.011089925857763666,0.06938204109282342,0.2222680949781684
5501039421,389536.07206726074,47621.47630596161,0.0,1417892.3826813698,-0.021504418451249507,0.6280647185246105,0.852069214142252,0.7973105740763688,0.5997611586001599,0.08703691401687186,0.011151891612777354,0.06909111649014939,0.21777198227028383
897974160,355963.77165555954,48039.335521698,0.0,1402988.2908940315,-0.02172699744998796,0.6303259766800013,0.8536268264312752,0.8026308070826308,0.595268228756168,0.07260911704783414,0.017603278399844602,0.07359589384201363,0.21577615839215042
6976947243,292610.30685663223,47732.2944726944,0.0,1382861.344542186,-0.02148657935682996,0.6253528019905403,0.8545311522750431,0.792975233151593,0.5956172929019838,0.0745478945545363,0.013497625420248871,0.07814267120680633,0.19739159952950674
1888520959,374933.47627210617,47529.578619003296,0.0,1416981.4509778023,-0.021537993830504143,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.07634246823529374,0.012978044560100384,0.07636062837242842,0.20320845252242759
3962610291,380667.259912014,48040.93929481506,0.0,1417442.3178887367,-0.021506776335944888,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.07631727235818292,0.012946089739282412,0.07628212362367338,0.20374791424441246
1245747363,490402.7669596672,47513.63612651825,0.0,1424020.2600541115,-0.021619354811803437,0.6230769024703583,0.8536127243189044,0.7859933153550278,0.5961826036268942,0.07005925677608107,0.016551136719730988,0.07140561182075024,0.23584437425213123
9293973574,375212.6201848984,47535.182706832886,0.0,1406357.4544115067,-0.02148166893518122,0.6235349319024233,0.8533894600785182,0.7873261015351998,0.5962368743438999,0.07661521300152982,0.017294862784486217,0.07310441201215599,0.20895285436751257
7221539988,386829.28298950195,46779.278290748596,0.0,1416807.0988140106,-0.021502871847819516,0.6271736259128371,0.8552666559351758,0.7953958277481091,0.5994597531420545,0.07276638954547053,0.018042271454819812,0.07471770485136689,0.20861824006011287
7196134956,374892.4814295769,47676.12577724457,0.0,1423646.3724737167,-0.02158920604932446,0.6301511133177313,0.8537669678662456,0.80280861906064,0.5954098004636182,0.07427338129189363,0.018161012706463083,0.07535119380325014,0.21002212883449017
8575628179,379767.90806770325,47760.18142127991,0.0,1410915.945637226,-0.021683509165213,0.6266316046920312,0.8565876215628987,0.8063874750441464,0.5982592415303879,0.07130425392081023,0.01174598131314565,0.07448491577593921,0.2311986601317385
3850790861,279008.54708242416,48039.41142845154,0.0,1394077.730020523,-0.021521502905997303,0.6326222821510006,0.8541228692686956,0.801018904149642,0.5955187189882262,0.07408212861395015,0.013583200130273232,0.07825305203774947,0.19779575195499938
722848657,374743.28980875015,47711.2944726944,0.0,1414636.0393519402,-0.02172985855369758,0.627491906884894,0.8569642402944747,0.8060791027193562,0.5983075651136198,0.07258841062331783,0.017944237639878624,0.07449995315690842,0.21040820694783702
8184780582,372647.53574085236,47810.455307006836,0.0,1402258.271221161,-0.02149823620253144,0.6266867663761773,0.852173833285877,0.7992989616867138,0.5994596942247059,0.0707525807134785,0.01176831609787374,0.07417236311015357,0.23127275555806814
1394577262,368216.87521648407,47711.2944726944,0.0,1410653.564868927,-0.021596447364167104,0.6320304721602799,0.854357116321859,0.802011391025741,0.5953528655534762,0.07370695456521908,0.01330271797967875,0.07782146315951742,0.20160327291729305
9769895837,374417.30926561356,47519.27765464783,0.0,1425999.068947792,-0.021497154961771292,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
8799842278,375328.7651591301,47619.94843959808,0.0,1392737.3893418312,-0.021724063427005724,0.6275434390795656,0.8542983630203758,0.8018080042176892,0.5990331386900327,0.07441373367432053,0.013503580192119733,0.07818914850960017,0.19747720222394174
57497905,389778.478410244,47711.2944726944,0.0,1403842.3278970718,-0.021732534672804338,0.6229335304811118,0.8591822337182999,0.7949539584793812,0.5946605381381308,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
3445437613,373255.14034318924,47621.45677947998,0.0,1419928.31487751,-0.02151643385380897,0.6229343835384987,0.8538432149621388,0.786507687576509,0.5960958686658114,0.07808818697830881,0.012719277312312682,0.07527770981109584,0.2049633971102121
8808010217,383211.33324193954,48039.41142845154,0.0,1392202.858157158,-0.02151365383829984,0.630146619601508,0.8481394103234688,0.7939045290932017,0.5969282299277884,0.07607695191800938,0.013429757739578467,0.07761296044494348,0.1964159691516467
6175226342,386589.2493300438,48084.18250465393,0.0,1411148.844420321,-0.02154821527349815,0.6406139533501911,0.8532723231772604,0.7898563487787893,0.5976521798690706,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
2973982699,375207.51265764236,50858.46734714508,0.0,1408703.353931427,-0.021746852074782108,0.622933568182667,0.8589462715031951,0.7945806687640533,0.594723973721744,0.07580140141042195,0.013054193041110447,0.0766855755060595,0.20272867567440916
4647197047,497596.11924648285,48009.80161190033,0.0,1413183.932275772,-0.021587372503056756,0.6227538797679085,0.8536950529393188,0.7862279790760476,0.5963207770403236,0.07390442458043625,0.011855697220726505,0.07541603364366252,0.2358362926993309
4095619769,508817.51433706284,47710.15709400177,0.0,1423490.909919262,-0.021492110006584242,0.6205868811723249,0.8555694534533221,0.7886394779145434,0.5980472642365154,0.07087460991472266,0.011742614412593362,0.07435617727354689,0.23008868612067007
4420552084,378505.4734277725,47764.802391052246,0.0,1401366.7671370506,-0.021496929315678925,0.6279635269239264,0.8523612790962781,0.7994865587448321,0.5977791486523619,0.07992552393303334,0.013607439061534287,0.07968818224144296,0.2164658628033601
9437883659,367538.48295497894,47462.80435371399,0.0,1400244.9235715866,-0.02150647346320078,0.6266324741440921,0.8511459936821276,0.7977788775971764,0.5997221572784429,0.06999921263200315,0.01623148566849771,0.07143860215329266,0.23658148993544806
3078287266,388704.9559249878,47711.2944726944,0.0,1409308.1820230484,-0.02169305956961587,0.6304567068313963,0.849871098275018,0.7965692259535987,0.5962851553444306,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
4664638556,373656.2319869995,47686.145173072815,0.0,1402739.382929802,-0.02168488543140401,0.6204990260023806,0.8627104627572155,0.7982674769084119,0.597733423793667,0.07077145941664768,0.011685797365287619,0.07422997583649811,0.2311260897287674
8401860705,499251.08512210846,47584.15709400177,0.0,1411758.7382836342,-0.021596247926183865,0.6192272312098859,0.856521428820129,0.7898140953882621,0.5991759986914127,0.07077145941664768,0.011685797365287619,0.07422997583649811,0.2311260897287674
6549545695,361135.12523555756,44918.43262004852,0.0,1411726.3905243874,-0.02150189575227679,0.6303397036636014,0.8479846662010844,0.7937081891706635,0.5967719064990431,0.07606971271789181,0.013581732991973643,0.07749635788276789,0.19667053269868254
1892603484,381007.4862728119,47439.01710987091,0.0,1409361.7554478645,-0.021483781101835908,0.6303397036636014,0.8479846662010844,0.7937081891706635,0.5967719064990431,0.08177358331165363,0.013388155768142188,0.07547356496248728,0.1931293339618704
3931097230,376053.78089904785,47777.40231513977,0.0,1418159.7667179108,-0.0215050938320831,0.6303396348175181,0.8484155522538239,0.7943898463245191,0.5966560680025526,0.07303502970615633,0.018160065076403168,0.07505758769415824,0.20593050720249476
1599297715,368530.4517946243,47748.72305011749,0.0,1417895.6133918762,-0.021511983814295865,0.623014253056201,0.8534903600791758,0.7861269934815295,0.5961810393597011,0.07805199366703047,0.012941203587024578,0.07511720697585607,0.20534960501486996
8855930685,388983.9585843086,48180.01162528992,0.0,1415026.956571579,-0.021516665425876935,0.6266324198009879,0.8514861101344596,0.7983169382083335,0.5996307210896422,0.07830469066428322,0.013522927222699356,0.07046965990582571,0.2270656005400699
1171935126,493736.60820388794,47619.95768260956,0.0,1423773.8079810143,-0.021492663333975703,0.6208369488191399,0.8552726716812447,0.7882426117658231,0.597861633322727,0.07070659250681699,0.016856799124926887,0.07211032434718041,0.23051357440685324
229264369,388856.40756607056,47711.2944726944,0.0,1411031.1540007591,-0.021491275483619066,0.6303396582488568,0.8482689028502925,0.7941578485274443,0.5966954929185097,0.07479900133011944,0.01348647996889658,0.07805568038188336,0.19723137833428034
3941553910,363944.8860106468,47711.2944726944,0.0,1416868.9905982018,-0.021516132924984555,0.6307663938333986,0.8487314144103145,0.794440990736128,0.5966453526051938,0.07314659842638102,0.01767239866697409,0.07539806543191965,0.205063746454729
6468282256,286170.4592423439,47711.2944726944,0.0,1394612.8118300438,-0.02152829242836185,0.6273642979344249,0.851276102233379,0.7972155917690775,0.5998144094741527,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
8077615728,379635.35323667526,47527.868918418884,0.0,1411570.1338248253,-0.021487568028930037,0.6298776812122995,0.8483514401997805,0.7940336782931428,0.5970833432274673,0.0730299297267623,0.01818235706500219,0.075042023928228,0.2059701281817824
6396553681,650586.4361758232,54667.74189853668,0.0,1427607.0971541405,-0.022717990967222157,0.6203351222102633,0.8556546858833349,0.7887209960947693,0.5982733437008435,0.07769801732175421,0.01713008464900116,0.07510827237193818,0.23756240211529506
8563349869,384464.55010356964,47711.2944726944,0.0,1420857.1674261093,-0.021483194846337428,0.6268069504425681,0.8510210228595261,0.7976249688105845,0.5995769014685474,0.07775055976256505,0.014382254754586097,0.07927930911462473,0.20456843115279089
629158641,372247.9252438545,47711.2944726944,0.0,1391873.314207077,-0.0215387552378542,0.6264936226153875,0.8513295204930338,0.7970616548393128,0.5997526706045366,0.07684189014763541,0.013160349575102852,0.07667843437166533,0.19993988521735157
2562994147,286087.7834010124,47711.2944726944,0.0,1399295.1502699852,-0.021486016060435653,0.6303464992847214,0.8479876411536391,0.7937057533039407,0.5967722882123127,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
4448239559,367585.39882850647,54668.74699020386,0.0,1399191.7102146149,-0.021505455856105415,0.6336642721365733,0.8546620622412786,0.8007767544052548,0.5955549271769293,0.0873221578894245,0.011382838694036262,0.06941267858538407,0.21486890569735712
3703511632,374387.93996858597,48060.41142845154,0.0,1411250.0122408867,-0.021683929160811966,0.6304125918617541,0.8494794948802405,0.7954154488738816,0.5964351036767039,0.07353731010586624,0.013451937797863215,0.07752376859885901,0.20319659558109548
644984424,375326.7483320236,48057.299315452576,0.0,1399441.398759365,-0.02174355076030665,0.6303395131141252,0.8491772556367737,0.7955948529772124,0.596451293273615,0.07658869861099181,0.013417393201081968,0.07751176419588209,0.19631419041694484
7193557156,495311.7120862007,47982.62844181061,0.0,1382770.1543507576,-0.02449332382761682,0.6300618112003957,0.8506800405244413,0.7973692606697327,0.5960874520230431,0.0760636132678201,0.017147429140171883,0.07413923469770138,0.2385701065484934
2720244315,369892.21694517136,47747.45604324341,0.0,1427140.2072148323,-0.021740005283532593,0.6301764281567231,0.8498295086409331,0.7962642122173114,0.5962957303522453,0.07307303291669928,0.012953543162646842,0.07704587967216116,0.20797874000371827
9447285771,368297.66692495346,47550.61114406586,0.0,1426817.876862049,-0.021638945142102517,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.07607695191800938,0.013429757739578467,0.07761296044494348,0.1964159691516467
6852281986,382676.62633275986,47785.75210762024,0.0,1394434.3166761398,-0.021529875447901192,0.6266316046920312,0.8565876215628987,0.8063874750441464,0.5982592415303879,0.06977981056661339,0.016397212998575578,0.07106371804543352,0.23865481638649838
7797687979,447801.5455031395,47645.78753089905,0.0,1412635.3642525673,-0.021492548966826952,0.6303396982448803,0.8480185802773217,0.7937618408786652,0.5967627891104059,0.07405289368417498,0.01349326712537783,0.07824470894851869,0.1981240993128578
1975267727,497734.82880306244,47599.05780506134,0.0,1398255.6851186752,-0.02159922590259189,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.07077145941664768,0.011685797365287619,0.07422997583649811,0.2311260897287674
2904256135,386639.3521270752,47711.2944726944,0.0,1416389.6496071815,-0.021508399982467452,0.6266316046920312,0.8565876215628987,0.8063874750441464,0.5982592415303879,0.07258841062331783,0.017944237639878624,0.07449995315690842,0.21040820694783702
2168147059,378144.0517439842,48039.07466220856,0.0,1427213.9576454163,-0.021716443659986373,0.6266316046920312,0.8565876215628987,0.8063874750441464,0.5982592415303879,0.07302889823683427,0.018186865703163035,0.07503887609829403,0.20597814167319403
9459292841,358294.0999555588,47723.475481033325,0.0,1378441.6449041367,-0.021824783778341184,0.6326439621276081,0.854215396099336,0.8011424809744551,0.595497615878586,0.08899466619352173,0.017407947457221285,0.06956305403444592,0.19567520520995133
2927563392,381075.8455643654,48019.93929481506,0.0,1401950.9181580544,-0.021506125184257097,0.6297660389769961,0.8486875044806262,0.7939762781328968,0.5968504161101691,0.07418088713417575,0.011737134683764855,0.07341348523747446,0.2266108127694963
1952835558,392579.6838879585,47732.2944726944,0.0,1417019.1142573357,-0.02148565845268624,0.637555828729171,0.8557376989055461,0.7935624730505395,0.6003868726047901,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
9891139445,416367.84865522385,47924.904519081116,0.0,1391102.5234122276,-0.02149438733631559,0.6303268765301736,0.8479949463012826,0.7937212326003298,0.5967822915171367,0.0891967720864787,0.012341578142699204,0.07173363588940271,0.1960498908000187
3601880540,458986.8763399124,47710.15709400177,0.0,1423972.2509469986,-0.02156711485899765,0.6229343111533293,0.8535504491015662,0.7860445051846611,0.596174697387159,0.07088529937445417,0.011748502348672897,0.07436925549618824,0.22998118025011174
6231504751,372194.0175704956,47732.2944726944,0.0,1408456.457640648,-0.021396916118733178,0.6303397036636014,0.8479846662010844,0.7937081891706635,0.5967719064990431,0.09456688523690109,0.01325114456212519,0.07604040486917907,0.1994572101379831
4393253534,388182.04259967804,44995.30930900574,0.0,1415647.7681589127,-0.021496692570725173,0.6303929066422668,0.8482259439563433,0.7938164403604842,0.5969166013796124,0.07302889823683427,0.018186865703163035,0.07503887609829403,0.20597814167319403
8476943907,271162.75451374054,47669.53417301178,0.0,1406900.6849284172,-0.021593407830560518,0.6208365541166408,0.8577429908854608,0.7921506304801793,0.5971975179245865,0.0770504741447661,0.01651517714256244,0.07343322436879571,0.24874972529337772
7175241618,301255.6780729294,54689.74699020386,0.0,1406479.5990724564,-0.021517875277690335,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.07398581642070519,0.013207194122687598,0.07750555094954144,0.2027411422232832
5427901366,372475.6386051178,47051.01478385925,0.0,1421517.2744383812,-0.0214952018497917,0.6266316046920312,0.8565876215628987,0.8063874750441464,0.5982592415303879,0.06970322848758517,0.01635503028799133,0.07097002224554975,0.23942501649781256
2438428593,377030.1841635704,47711.2944726944,0.0,1419204.0147538185,-0.021750106731502128,0.6304898108357899,0.8494708218065965,0.7959012701143741,0.5963985087978848,0.074024255388714,0.013836163755706577,0.07807643851412314,0.19824536041049015
9338434770,505567.30933380127,47806.75210762024,0.0,1406015.3769273758,-0.021505953488250906,0.6250935508545958,0.8544491093534567,0.7853286173714877,0.596298416708472,0.08695492706033314,0.011106982226075693,0.06899071496802821,0.2185964238022229
2800294671,301998.6679739952,48037.8271818161,0.0,1420800.8706178665,-0.02150878450072058,0.6229344133327772,0.853656741912752,0.7862126891951327,0.5961459996866223,0.07616025288877373,0.012968479195159014,0.07637719169016903,0.2036040777825148
962747616,387357.3596563339,47650.82683467865,0.0,1419643.216867447,-0.02150945721592923,0.6304322373183416,0.8505037485442564,0.7955200735371091,0.5969650352752184,0.07425663564182695,0.013221189706977192,0.07784012813785807,0.2050216293839666
9305220442,489959.546251297,48037.93728351593,0.0,1414129.2386174202,-0.021626346729826107,0.6229344303312839,0.8535503535883073,0.7860443839970802,0.5961746008990993,0.07039788889844041,0.016407082225216373,0.07125746967820579,0.24013460743836024
5857215642,376481.40749931335,47708.519125938416,0.0,1416589.3285040855,-0.021538554181161795,0.6303132231381554,0.8482912496352776,0.7941865658012366,0.5967165828818489,0.07819190274329689,0.013465436251080147,0.07677852805549466,0.19528002011390388
9206026790,354968.9695663452,54706.532596588135,0.0,1392797.8451004028,-0.02150110778514025,0.6241579311045549,0.8526307895808137,0.7873105994539973,0.5962732878523845,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
6181752114,374734.14705467224,47711.2944726944,0.0,1417993.3642559052,-0.021739461368051827,0.6312001875896708,0.8500756117621298,0.7948387030203358,0.5964741684522735,0.07405607876263638,0.01349502152072242,0.07824860579328867,0.1980920663905781
2947125973,477810.05094718933,47711.2944726944,0.0,1399966.2630558014,-0.021479152753635433,0.6307316036911007,0.8481562302078786,0.7935677139707071,0.5967939197099295,0.07401034402219364,0.0138969702805782,0.07803398476371277,0.19835343574220815
4356891253,494948.339577198,48251.065693855286,0.0,1394442.0378541946,-0.021489424637200494,0.6205016906303714,0.85550003377385,0.7885181455248538,0.5981441793675034,0.08075634412452404,0.01383224987925126,0.08074069961802638,0.20877366461426594
6303869543,372307.9952158928,47520.24102687836,0.0,1421830.1828403473,-0.021489467985473132,0.6300541585384991,0.8537339720236784,0.8027320801328813,0.5955180744805245,0.07258841062331783,0.017944237639878624,0.07449995315690842,0.21040820694783702
6567814974,495381.5575404167,47686.145173072815,0.0,1427145.3409337997,-0.02153401200723859,0.623212713775844,0.8534732793088923,0.7865413776554022,0.5961615366465185,0.07544074333220024,0.01645682052579288,0.07056524017815505,0.227043268664848
1365915901,381089.9313931465,47711.2944726944,0.0,1405489.8460803032,-0.02163055784747736,0.6266316046920312,0.8565876215628987,0.8063874750441464,0.5982592415303879,0.07280587448654481,0.018064020431380747,0.0747660134528604,0.20822113271598555
7922768913,373155.73523807526,47545.54571247101,0.0,1399068.6424546242,-0.021459668976011592,0.6294556946697383,0.8500848744979664,0.7950652499288077,0.5963145772222153,0.09182916151473462,0.0129063730114985,0.07344825126384362,0.19018233874718649
6163957710,298802.245013237,47837.76122093201,0.0,1426024.6400465965,-0.021490133275508527,0.6229344145385636,0.8536491952739867,0.786200750492849,0.5961480285090512,0.07498530740068203,0.013565798446467403,0.07863507049450136,0.19901453130288482
7010894536,423818.45538663864,47711.2944726944,0.0,1397979.0361943245,-0.021487453764100772,0.630296377376753,0.8480183941753732,0.7937112850363248,0.5967892108983642,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
167201958,286004.78477954865,51427.84563732147,0.0,1393936.227239132,-0.021469593898162387,0.6304969954072331,0.8494787587974864,0.7959062745474366,0.5963976242836265,0.09004665514015163,0.012809708171793001,0.07277344146182912,0.18750245998005197
8534757859,352151.93786239624,47689.15709400177,0.0,1382505.0692596436,-0.021661805066311324,0.6196747172860424,0.862349601067277,0.7985629474968992,0.5976871219811257,0.06974920861584322,0.01638035692403396,0.0710262775072319,0.23896258585670216
8404746605,382029.6481361389,47616.61011219025,0.0,1429081.7552227974,-0.0214904204663785,0.6303397036636014,0.8479846662010844,0.7937081891706635,0.5967719064990431,0.07409712916589677,0.013517632780459327,0.07829882968924239,0.1976792149041489
1323021881,290244.3049440384,47705.585671424866,0.0,1385757.1169986725,-0.021721047801740445,0.6229340308083552,0.856050842351258,0.7900001306325637,0.5955023747804996,0.0766585898949098,0.016718983805275738,0.07354142009396492,0.24902833349356587
2583792775,374070.48639917374,45673.007625579834,0.0,1381549.7643551826,-0.021511036811157958,0.6229339839526855,0.856344097298866,0.7904640568415223,0.5954235367396687,0.07808818697830881,0.012719277312312682,0.07527770981109584,0.2049633971102121
